Fecha(GMT),Fecha(Local),Hora(seg),Latitud,Longitud,Precisión horizontal(m),Altitud(m),Precisión vertical(m),Distancia(m),Velocidad(m/s),Velocidad media(m/s),Rumbo(deg),Rumbo real(deg),Rumbo magnético(deg),Precisión de rumbo(deg),Índice de planeo,Frecuencia cardiaca (bpm)
2024-07-18 18:49:25.98,2024-07-18 20:49:25.98,1164.002996087074,43.37011,-5.836339,5.233405871285495,187.688880992122,2.536927279049076,6339.820769791935,2.894262039430254,5.68157587512525,337.9179992675781,198.9922637939453,199.2934722900391,10.0,-278.7576369691569,0
2024-07-18 18:50:59.99,2024-07-18 20:50:59.99,1258.004147052765,43.370756,-5.837286,5.254989491283337,187.8292515622452,2.491911410803068,6489.374393478764,5.13733000186677,1.756452957623031,268.5174560546875,198.9922637939453,199.2934722900391,10.0,-271.6557174200386,0
2024-07-18 18:51:15.99,2024-07-18 20:51:15.99,1274.003774046898,43.370614,-5.83858,6.275247121745322,190.4287019483745,1.598600226097987,6603.439617984885,8.428540741058947,8.513664679876223,262.8550415039062,198.9922637939453,199.2934722900391,10.0,40.4825746422133,0
2024-07-18 18:51:26.99,2024-07-18 20:51:26.99,1285.001585006714,43.370509,-5.83986,5.337968452435253,191.2949843406677,3.213837329424391,6708.039455687664,6.422778814755175,7.93302108886006,263.1680603027344,198.9922637939453,199.2934722900391,10.0,116.9626072809553,0
2024-07-18 18:52:33.99,2024-07-18 20:52:33.99,1352.000047087669,43.370326,-5.841228,4.876177236831866,193.4012771965936,3.286988688447793,6821.503379723938,7.702448948628319,7.558222994251278,249.9459686279297,198.9922637939453,199.2934722900391,10.0,79.46847370277484,0
2024-07-18 18:53:07.99,2024-07-18 20:53:07.99,1386.004695057869,43.369979,-5.842397,5.85508025896246,195.69436663948,2.12089396624062,6924.512896729114,7.155618917555,6.1185035800325,242.9519348144531,198.9922637939453,199.2934722900391,10.0,46.43844892193759,0
2024-07-18 18:53:20.99,2024-07-18 20:53:20.99,1399.001372098923,43.369358,-5.843453,6.447996085491542,199.3086463715881,1.030565433819055,7035.032462440768,7.024366435616819,7.93696513145062,219.5717315673828,198.9922637939453,199.2934722900391,10.0,22.00167343017305,0
2024-07-18 18:54:23.99,2024-07-18 20:54:23.99,1462.001934051514,43.36855,-5.844205,6.779729346020137,199.5538401566446,1.146627277488425,7143.856173231079,2.222482187927969,0.4318716648825383,216.0966796875,198.9922637939453,199.2934722900391,10.0,-18.64324708636029,0
2024-07-18 18:54:36.99,2024-07-18 20:54:36.99,1475.000775098801,43.367797,-5.844975,6.001817904556022,201.5233473852277,1.371988859135658,7248.220435762953,8.73421228900381,9.341128808301445,213.1043395996094,198.9922637939453,199.2934722900391,10.0,76.94336296228043,0
2024-07-18 18:56:21.98,2024-07-18 20:56:21.98,1579.999558091164,43.367003,-5.845692,17.74772646716614,201.928569143638,1.917363401892762,7354.065560168034,3.87444149156636,0.0175219008242766,214.9758758544922,217.4933166503906,217.7945251464844,10.0,-41.83122063469968,0
2024-07-18 18:56:39.98,2024-07-18 20:56:39.98,1598.002463102341,43.366163,-5.846305,5.423990500713171,206.8596290331334,2.098776805894834,7462.27259574164,3.078894396326821,4.155014730107315,189.73974609375,217.4933166503906,217.7945251464844,10.0,23.11961994280677,0
2024-07-18 18:57:14.98,2024-07-18 20:57:14.98,1633.001618027687,43.36522,-5.846315,5.945368266096161,213.1325316820294,1.046801732261359,7568.99456800147,6.475105676161356,5.007537699820513,215.0152893066406,217.4933166503906,217.7945251464844,10.0,22.9422009306045,0
