start;end;start_time;end_time;start_speed;end_speed;L/h;L/km;NOx;CO;HC;PM;CO2
(43.363302, -5.850259, 226.9375431565568);(43.363163, -5.850598, 229.0576404780149);1845.995800018311;1849.995371103287;7.09638433555456;9.108421877348563;20.111731843575424;0.7088582926243518;0.022261466321070046;0.08348049870401267;0.007234976554347765;0.0005565366580267512;467.8966451072673
(43.363163, -5.850598, 229.0576404780149);(43.362976, -5.850975, 231.3851359821856);1849.995371103287;1853.996813058853;9.108421877348563;7.352057258084138;5.389789928569071;0.16212123509061446;0.0059553851679868125;0.022332694379950543;0.0019355001795957139;0.0001488846291996703;106.9614567428324
(43.362976, -5.850975, 231.3851359821856);(43.362845, -5.851249, 232.4545096494257);1853.996813058853;1857.996996998787;7.352057258084138;4.295047817157434;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.362845, -5.851249, 232.4545096494257);(43.362716, -5.851638, 233.7791410256177);1857.996996998787;1869.99549305439;4.295047817157434;5.154288178046338;3.188100458206066;0.3067773888124491;0.0035226542099931223;0.01320995328747421;0.001144862618247765;8.806635524982807e-05;67.49948516144772
(43.362716, -5.851638, 233.7791410256177);(43.362611, -5.851929, 235.4049780871719);1869.99549305439;1873.999584078789;5.154288178046338;6.15921782534773;12.678886228804274;0.5358880193285938;0.014009386635530648;0.05253519988323993;0.004553050656547461;0.0003502346658882662;353.32472773638426
(43.362611, -5.851929, 235.4049780871719);(43.362414, -5.852323, 237.0555538479239);1873.999584078789;1880.995637059212;6.15921782534773;2.323956676603916;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.362414, -5.852323, 237.0555538479239);(43.362236, -5.85271, 239.152516502887);1880.995637059212;1901.999340057373;2.323956676603916;6.476149578386715;3.027242962314397;0.4762789619569072;0.0033449166065078833;0.012543437274404561;0.0010870978971150621;8.362291516269708e-05;59.86451339920017
(43.362236, -5.85271, 239.152516502887);(43.362115, -5.852991, 239.936214780435);1901.999340057373;1904.999201059341;6.476149578386715;8.580449921872058;19.54294400368098;0.6157132306304666;0.02159374676949936;0.0809765503856226;0.007017967700087291;0.0005398436692374839;541.8527484433791
(43.362115, -5.852991, 239.936214780435);(43.361973, -5.85332, 242.1034853542224);1904.999201059341;1907.999184012413;8.580449921872058;9.248364929945549;20.111731843575424;0.5408827203743305;0.023417311887273674;0.08781491957727627;0.0076106263633639445;0.0005854327971818418;475.9794985921504
(43.361973, -5.85332, 242.1034853542224);(43.361885, -5.853651, 242.1293680854142);1907.999184012413;1910.999164104462;9.248364929945549;8.15046982597429;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.361885, -5.853651, 242.1293680854142);(43.361628, -5.853949, 242.8553336039186);1910.999164104462;1957.99723803997;8.15046982597429;3.885631103526351;0.32919044794123314;0.11490819534774775;0.0003637351245770416;0.0013640067171639058;0.00011821391548753852;9.09337811442604e-06;6.454682294732527
(43.361628, -5.853949, 242.8553336039186);(43.36152, -5.854287, 244.6584088765085);1957.99723803997;1962.998598098755;3.885631103526351;7.049294425330149;15.938636584507458;0.7403005425023249;0.017611209559424912;0.06604203584784342;0.005723643106813096;0.0004402802389856228;390.77239175634577
(43.36152, -5.854287, 244.6584088765085);(43.3614, -5.854682, 245.1486098999158);1962.998598098755;1966.997125029564;7.049294425330149;8.103003633405624;8.947046372945913;0.2865162434421833;0.00988593395529209;0.03707225233234534;0.003212928535469929;0.00024714834888230227;189.17038593869472
(43.3614, -5.854682, 245.1486098999158);(43.361335, -5.855131, 244.9420181559399);1966.997125029564;1970.9935131073;8.103003633405624;8.750191116686999;4.128343153703904;0.12350814564517887;0.004561564348845672;0.01710586630817127;0.0014825084133748435;0.0001140391087211418;81.58904945186889
(43.361335, -5.855131, 244.9420181559399);(43.361301, -5.855495, 244.640794692561);1970.9935131073;1973.993818044662;8.750191116686999;8.51508148501291;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.361301, -5.855495, 244.640794692561);(43.361262, -5.855842, 243.9194572400302);1973.993818044662;1977.160827994347;8.51508148501291;7.539449305527523;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.361262, -5.855842, 243.9194572400302);(43.361226, -5.856194, 243.1067018918693);1977.160827994347;1980.9938570261;7.539449305527523;5.623680491727373;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.361226, -5.856194, 243.1067018918693);(43.36119, -5.856503, 242.4301307247952);1980.9938570261;1984.995569109917;5.623680491727373;4.8142824559145;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.36119, -5.856503, 242.4301307247952);(43.361303, -5.856905, 242.2513870168477);1984.995569109917;1990.998337030411;4.8142824559145;5.404709037668823;1.7784451694236234;0.08491749503989335;0.00196507213164709;0.007369020493676587;0.0006386484427853043;4.9126803291177246e-05;37.346469141333436
(43.361303, -5.856905, 242.2513870168477);(43.361297, -5.857224, 242.3532238816842);1990.998337030411;1994.997533082962;5.404709037668823;5.905920818116493;3.500570004651789;0.1503346133414762;0.003867913770572039;0.014504676639645145;0.0012570719754359126;9.669784426430097e-05;99.24079090054354
